host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_has_profile_pic,host_identity_verified,latitude,longitude,room_type,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count_shared_rooms,reviews_per_month
2020-08-07,within a day,1.0,1.0,f,t,t,-22.96798,-43.18121,Entire home/apt,2,1.0,,2.0,300.0,5,20,t,27,57,82,82,3,5.0,5.0,5.0,5.0,5.0,5.0,4.67,f,0,0.52
2015-08-29,within a few hours,0.92,0.66,f,t,t,-22.95712,-43.17848,Private room,1,1.0,1.0,1.0,60.0,2,1125,t,8,8,8,8,22,4.24,4.52,3.62,4.81,4.67,4.86,4.62,f,0,0.42
2016-04-14,within an hour,1.0,0.97,t,t,t,-22.92876,-43.23359,Private room,2,1.0,1.0,1.0,70.0,1,15,t,15,32,55,122,134,4.99,5.0,4.99,5.0,5.0,4.97,4.91,f,0,1.89
2015-01-29,within a day,0.67,0.33,f,t,f,-22.96642,-43.18115,Entire home/apt,3,1.0,1.0,1.0,150.0,10,1125,t,23,53,65,340,0,,,,,,,,f,0,
2020-03-11,a few days or more,0.48,0.78,f,t,t,-22.9669,-43.18187,Entire home/apt,8,3.0,3.0,4.0,604.0,1,365,t,0,0,6,8,4,2.5,3.25,2.5,3.25,2.75,4.75,3.0,t,0,0.66
2018-12-03,within a day,1.0,1.0,f,t,t,-22.93008,-43.17415,Private room,3,2.0,3.0,4.0,180.0,5,1125,t,30,60,83,358,2,5.0,5.0,5.0,5.0,5.0,5.0,4.5,f,0,0.35
2014-01-25,within an hour,1.0,0.89,f,t,t,-23.01111,-43.32174,Entire home/apt,2,1.0,1.0,1.0,329.0,3,90,t,24,54,65,285,108,4.98,4.99,4.95,4.98,4.99,4.95,4.92,t,0,1.32
2021-09-30,within an hour,1.0,1.0,t,t,t,-22.96828,-43.18379,Entire home/apt,3,1.0,1.0,1.0,141.0,4,1125,t,11,33,44,44,20,4.95,4.9,5.0,4.9,5.0,5.0,4.95,t,0,5.0
2013-01-23,,,1.0,f,t,t,-22.91445,-43.23269,Shared room,2,1.0,1.0,1.0,100.0,2,14,t,28,58,88,177,0,,,,,,,,t,2,
2012-11-26,,,0.25,f,t,t,-23.00866,-43.42651,Entire home/apt,4,1.0,2.0,4.0,350.0,3,30,t,28,58,82,357,0,,,,,,,,f,0,
2014-02-10,within a few hours,1.0,1.0,f,t,t,-22.97457,-43.18922,Entire home/apt,4,1.0,2.0,2.0,380.0,3,90,t,11,21,27,302,19,4.47,4.53,4.42,4.84,4.63,4.89,4.47,f,0,0.19
2014-10-23,within an hour,1.0,0.9,t,t,t,-22.91295,-43.18126,Entire home/apt,2,1.0,,2.0,99.0,3,1125,t,29,55,73,348,17,4.76,4.88,4.59,5.0,4.88,4.59,4.82,f,0,0.96
2014-05-01,within an hour,1.0,0.91,f,t,t,-22.96316,-43.17307,Entire home/apt,2,1.0,1.0,1.0,250.0,4,1125,t,28,58,80,346,10,5.0,4.9,5.0,5.0,4.9,4.8,4.6,f,0,0.35
2019-02-03,within an hour,1.0,1.0,f,t,t,-22.97582,-43.19004,Private room,2,1.5,1.0,1.0,206.0,1,1125,t,30,60,85,360,0,,,,,,,,t,0,
2013-12-15,within an hour,1.0,1.0,f,t,t,-22.97343,-43.18995,Private room,2,1.0,1.0,1.0,150.0,1,1125,t,3,16,38,111,8,4.63,4.5,4.88,4.75,5.0,5.0,4.75,f,0,0.25
2011-07-09,within a day,0.7,0.71,t,t,t,-23.01141,-43.3684,Entire home/apt,4,1.0,1.0,2.0,210.0,3,30,t,15,45,63,75,57,4.88,4.95,4.96,4.95,4.96,4.91,4.81,f,0,0.8
2021-01-20,within an hour,1.0,1.0,f,t,f,-22.98167,-43.2263,Entire home/apt,3,1.5,1.0,1.0,314.0,3,1125,t,0,0,0,3,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,0,1.34
2018-10-12,within a few hours,1.0,0.71,f,t,t,-22.99643,-43.23712,Private room,2,1.0,1.0,1.0,200.0,1,1125,t,30,60,89,89,7,5.0,5.0,5.0,5.0,5.0,5.0,4.86,f,8,0.17
2019-03-20,within an hour,1.0,0.96,t,t,f,-22.96634,-43.1929,Entire home/apt,10,2.0,2.0,4.0,300.0,3,30,t,29,59,85,85,3,5.0,4.33,5.0,5.0,5.0,5.0,5.0,f,0,0.79
2016-02-19,within an hour,1.0,1.0,f,t,t,-22.98428,-43.20312,Private room,1,2.0,1.0,1.0,66.0,2,1125,t,0,5,14,61,100,4.66,4.73,4.58,4.82,4.75,5.0,4.73,f,0,2.49
2014-05-17,within a few hours,1.0,0.74,f,t,t,-22.98513,-43.21529,Entire home/apt,6,3.0,3.0,1.0,643.0,90,913,t,30,60,90,365,0,,,,,,,,f,0,
2014-05-21,within a day,1.0,0.5,f,t,f,-22.92822,-43.18018,Entire home/apt,2,1.5,1.0,1.0,321.0,3,150,t,0,0,0,0,4,4.0,4.25,4.25,4.75,4.5,4.5,4.25,f,0,0.04
2019-03-26,within a few hours,1.0,0.95,t,t,f,-22.97309,-43.4119,Entire home/apt,4,1.0,1.0,3.0,171.0,5,1125,t,17,47,54,271,27,4.88,4.96,4.85,5.0,5.0,4.92,4.92,t,0,0.69
2015-05-22,,,0.0,f,t,t,-22.95915,-43.19759,Private room,2,1.0,1.0,1.0,180.0,2,6,t,29,59,89,364,4,3.5,3.75,4.75,4.5,5.0,4.75,3.5,f,0,0.05
2015-08-23,a few days or more,0.0,,f,t,f,-23.02557,-43.46189,Entire home/apt,6,3.5,3.0,3.0,3500.0,3,365,t,0,0,0,171,0,,,,,,,,f,0,
2015-08-11,within a day,0.63,,f,t,t,-22.99683,-43.29592,Entire home/apt,14,4.5,4.0,9.0,1190.0,6,365,t,30,60,90,365,0,,,,,,,,t,0,
2011-10-03,within an hour,1.0,1.0,t,t,t,-22.96567,-43.17346,Entire home/apt,4,1.0,1.0,3.0,99.0,5,14,t,13,43,62,157,15,4.87,4.93,4.87,5.0,5.0,5.0,4.8,f,0,1.94
2019-10-05,within an hour,1.0,1.0,f,t,f,-22.97328,-43.18613,Entire home/apt,8,2.0,2.0,4.0,443.0,3,1125,t,6,17,17,17,9,5.0,5.0,4.78,5.0,5.0,4.89,4.89,t,0,0.3
2017-11-01,within an hour,1.0,1.0,t,t,t,-22.907272,-43.292126,Entire home/apt,5,2.0,2.0,3.0,198.0,2,1125,t,18,48,69,231,17,4.88,4.82,4.94,5.0,4.94,4.82,4.59,t,0,1.89
2014-04-24,within a day,1.0,,f,t,f,-22.9491,-43.18514,Entire home/apt,1,1.0,1.0,2.0,99.0,120,1125,t,0,0,0,237,2,4.5,5.0,5.0,5.0,5.0,5.0,3.5,t,0,0.07
2014-05-13,,,,f,t,f,-22.91287,-43.19464,Entire home/apt,7,2.0,2.0,4.0,1200.0,1,30,t,30,60,90,365,0,,,,,,,,f,0,
2019-11-18,,,,f,t,t,-22.91155,-43.1838,Hotel room,0,,,,0.0,1,365,t,0,0,0,0,0,,,,,,,,f,0,
2019-01-30,within an hour,1.0,1.0,t,t,t,-22.96361,-43.17614,Entire home/apt,4,1.0,1.0,3.0,170.0,3,14,t,23,46,61,61,69,4.9,4.93,4.86,4.99,4.88,4.94,4.81,t,0,1.7
2012-04-06,within an hour,1.0,0.84,f,t,t,-22.96306,-43.17411,Entire home/apt,2,1.0,1.0,2.0,100.0,7,90,t,15,32,55,145,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,0,0.5
2013-05-31,within a day,0.91,0.91,t,t,t,-22.9836,-43.19223,Entire home/apt,4,1.0,1.0,2.0,140.0,1,500,t,7,18,23,248,335,4.69,4.82,4.7,4.88,4.89,4.79,4.67,t,0,3.55
2016-03-10,,,1.0,f,t,t,-22.98252,-43.20143,Private room,2,1.0,1.0,1.0,135.0,2,8,t,0,0,0,232,0,,,,,,,,t,0,
2016-02-29,,,,f,t,f,-22.97347,-43.20592,Entire home/apt,7,4.0,4.0,6.0,770.0,90,1095,t,30,60,90,365,0,,,,,,,,f,0,
2020-11-18,,,1.0,f,t,f,-22.92177,-43.18041,Private room,1,1.0,,1.0,155.0,1,60,t,27,57,87,87,0,,,,,,,,t,0,
2021-05-28,,,,f,t,t,-22.91584,-43.18539,Entire home/apt,2,1.0,,2.0,250.0,1,14,t,30,60,90,90,0,,,,,,,,t,0,
2014-08-03,within a few hours,0.92,0.96,t,t,t,-22.93129,-43.24093,Entire home/apt,4,2.0,1.0,2.0,260.0,3,95,t,13,36,66,167,7,4.71,5.0,4.71,5.0,5.0,4.86,4.57,f,0,1.13
2016-04-17,within a few hours,1.0,0.96,t,t,t,-23.00372,-43.3416,Entire home/apt,3,1.0,1.0,1.0,200.0,1,365,t,30,60,86,86,2,4.5,5.0,4.5,5.0,5.0,5.0,4.5,f,0,0.47
2019-11-27,within an hour,1.0,0.92,f,f,t,-22.98493,-43.228176,Entire home/apt,6,2.0,3.0,4.0,757.0,2,15,t,30,49,66,132,7,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,0,1.51
2011-11-19,within an hour,0.97,0.89,t,t,t,-22.98439,-43.20009,Entire home/apt,2,1.5,1.0,1.0,2500.0,5,1125,t,0,0,0,0,0,,,,,,,,f,0,
2014-03-07,within an hour,0.97,0.95,f,t,t,-22.96135,-43.16609,Entire home/apt,6,2.5,3.0,4.0,1035.0,5,60,t,1,2,27,296,7,4.86,5.0,4.71,4.71,4.86,5.0,4.71,f,0,0.17
2019-10-03,within a few hours,1.0,1.0,f,t,t,-22.99992,-43.27443,Entire home/apt,6,2.5,2.0,3.0,960.0,3,365,t,22,52,78,122,0,,,,,,,,f,0,
2015-09-07,within an hour,1.0,0.99,t,t,t,-23.02498,-43.50367,Entire home/apt,8,4.5,4.0,4.0,1580.0,2,60,t,27,50,69,304,37,5.0,5.0,4.89,4.97,5.0,4.95,4.86,t,0,2.08
2021-10-03,within a few hours,1.0,0.96,f,t,t,-22.96846,-43.17995,Entire home/apt,4,1.0,1.0,3.0,200.0,2,1125,t,28,58,78,344,7,5.0,4.86,5.0,5.0,5.0,5.0,4.86,f,0,0.96
2015-02-04,,,0.0,f,t,f,-23.02123,-43.45381,Entire home/apt,6,3.0,3.0,3.0,774.0,2,1125,t,29,59,75,164,3,5.0,5.0,5.0,5.0,5.0,4.67,4.67,f,0,0.04
2017-02-17,within a day,1.0,0.56,f,t,t,-22.98542,-43.19144,Private room,2,1.0,1.0,2.0,250.0,2,7,t,30,60,73,279,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,t,0,0.18
2021-07-19,within a few hours,1.0,0.33,f,t,t,-22.98331,-43.19098,Entire home/apt,2,1.0,1.0,1.0,188.0,3,20,t,27,57,87,256,1,5.0,5.0,5.0,4.0,5.0,5.0,3.0,f,1,0.18
2022-01-12,within an hour,1.0,0.82,f,t,f,-23.01367,-43.30929,Entire home/apt,4,2.0,2.0,3.0,400.0,2,365,t,6,25,48,132,8,5.0,5.0,4.88,5.0,5.0,5.0,4.88,f,0,1.76
2014-11-09,within an hour,1.0,0.98,f,t,t,-22.9746,-43.19406,Private room,2,2.5,1.0,1.0,150.0,3,7,t,0,0,9,9,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,0,0.09
2016-02-17,a few days or more,0.0,0.0,f,t,f,-22.97653,-43.18816,Entire home/apt,8,2.0,3.0,8.0,560.0,2,1125,t,0,0,0,137,13,5.0,4.85,5.0,5.0,4.92,4.92,4.85,f,0,0.2
2014-01-26,within an hour,1.0,1.0,t,t,t,-22.9612,-43.16954,Private room,2,1.0,1.0,1.0,159.0,3,29,t,30,54,77,171,309,4.93,4.95,4.94,4.99,4.96,4.91,4.9,t,0,3.06
2020-08-10,within an hour,1.0,0.99,t,t,f,-23.02503,-43.54646,Entire home/apt,2,2.0,1.0,1.0,536.0,1,365,t,20,42,63,124,45,5.0,4.98,5.0,5.0,5.0,4.91,4.96,f,0,11.54
2015-04-13,within a day,0.6,0.17,f,t,f,-23.01287,-43.29623,Entire home/apt,4,4.0,4.0,,2000.0,2,1125,t,23,53,83,83,3,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,0,0.09
2015-10-08,within an hour,1.0,0.94,t,t,t,-22.95911,-43.17838,Entire home/apt,2,1.0,,1.0,135.0,13,89,t,7,23,32,167,14,4.93,5.0,4.64,5.0,5.0,4.93,4.57,t,0,0.55
2015-09-14,within an hour,1.0,0.97,t,t,t,-22.98359,-43.22307,Entire home/apt,6,2.0,3.0,4.0,723.0,1,1125,t,11,36,57,323,38,4.97,5.0,4.92,4.97,5.0,4.92,4.95,t,0,5.7
2014-12-22,within a few hours,0.92,1.0,t,t,f,-22.98072,-43.19137,Private room,2,1.0,1.0,1.0,130.0,1,10,t,9,28,42,290,53,4.81,4.83,4.68,4.94,4.94,4.7,4.85,t,0,3.38
2017-07-31,a few days or more,0.0,0.0,f,t,t,-23.01587,-43.49285,Entire home/apt,4,3.0,2.0,3.0,300.0,5,1125,t,0,0,0,202,1,0.0,,,,,,,f,0,0.03
2016-08-24,within an hour,0.97,0.79,t,t,t,-22.9407,-43.18292,Private room,8,1.0,1.0,8.0,784.0,3,1125,t,30,60,90,270,0,,,,,,,,f,0,
2021-09-16,within a day,0.5,1.0,f,t,t,-22.96266,-43.17129,Entire home/apt,6,2.5,3.0,3.0,1000.0,7,365,t,30,60,90,365,0,,,,,,,,t,0,
2014-03-20,within a day,0.6,0.38,f,t,f,-22.92419,-43.17214,Entire home/apt,4,1.0,1.0,1.0,350.0,4,89,t,8,26,40,291,3,5.0,4.67,4.67,5.0,5.0,5.0,5.0,f,0,0.59
2015-08-11,within a day,1.0,0.67,f,t,t,-22.95318,-43.18852,Private room,2,1.0,1.0,2.0,86.0,3,40,t,0,0,0,56,77,4.96,4.96,4.97,4.99,4.96,4.97,4.95,f,0,1.25
2019-09-06,within an hour,0.96,1.0,f,t,t,-22.96937,-43.18462,Entire home/apt,4,1.5,1.0,1.0,170.0,30,1125,t,0,0,0,0,3,5.0,5.0,4.67,5.0,5.0,5.0,4.67,t,0,0.18
2020-03-16,within an hour,1.0,0.9,f,t,t,-22.95502,-43.34014,Entire home/apt,3,1.0,1.0,3.0,120.0,3,90,t,29,59,80,355,0,,,,,,,,f,0,
2020-09-14,within a few hours,1.0,0.91,t,t,t,-22.98229,-43.19244,Entire home/apt,3,1.0,1.0,2.0,250.0,2,14,t,0,0,6,20,10,5.0,4.9,5.0,5.0,4.9,5.0,4.8,f,0,1.78
2015-01-20,within a day,0.55,0.41,f,t,t,-22.98673,-43.19558,Entire home/apt,3,1.5,1.0,2.0,261.0,3,365,t,11,13,13,91,0,,,,,,,,f,0,
2013-11-23,within an hour,1.0,0.5,f,t,t,-22.98187,-43.19518,Entire home/apt,2,1.0,1.0,2.0,138.0,4,30,t,0,0,0,0,47,4.7,4.78,4.8,4.91,4.98,4.61,4.48,t,0,0.46
2018-09-02,within an hour,1.0,1.0,f,t,f,-22.90599,-43.26764,Shared room,16,4.0,1.0,44.0,51.0,2,1125,t,30,60,90,179,0,,,,,,,,f,8,
2015-06-11,within an hour,1.0,0.97,f,t,t,-23.00394,-43.37079,Entire home/apt,5,2.0,3.0,3.0,372.0,3,1125,t,20,50,71,264,17,4.82,4.71,4.82,4.88,4.71,4.94,4.65,t,0,0.58
2020-01-29,a few days or more,0.0,0.0,f,t,f,-22.9677,-43.18519,Entire home/apt,6,2.0,2.0,4.0,1000.0,2,7,t,27,57,85,360,1,5.0,5.0,5.0,5.0,5.0,5.0,4.0,f,0,0.04
2011-10-16,within a few hours,1.0,0.75,t,t,t,-22.98494,-43.2062,Entire home/apt,5,3.0,3.0,3.0,500.0,3,90,t,12,29,43,133,10,4.7,4.7,4.5,4.9,4.6,5.0,4.6,f,0,0.09
2019-05-22,,,,f,t,f,-23.0132,-43.31783,Private room,2,1.0,1.0,1.0,1001.0,1,1125,t,30,60,90,365,0,,,,,,,,t,0,
2013-11-25,within an hour,1.0,1.0,t,t,t,-22.96267,-43.21606,Entire home/apt,4,2.5,3.0,4.0,450.0,5,90,t,16,46,67,67,20,4.95,4.95,5.0,4.95,5.0,5.0,4.75,f,0,0.37
2014-05-14,within an hour,1.0,1.0,t,t,t,-22.96722,-43.18835,Entire home/apt,4,1.5,2.0,3.0,200.0,2,1125,t,5,31,52,155,12,4.92,4.83,4.92,4.75,4.92,4.5,4.67,t,0,0.4
2018-02-02,within a few hours,0.96,0.99,f,t,t,-22.97034,-43.18475,Entire home/apt,10,2.0,3.0,6.0,840.0,1,365,t,15,39,49,297,4,5.0,5.0,5.0,5.0,4.75,5.0,5.0,t,0,0.48
2018-02-04,within an hour,1.0,1.0,t,t,t,-23.00898,-43.35547,Entire home/apt,4,1.0,1.0,2.0,420.0,2,60,t,30,41,55,55,22,4.91,5.0,4.82,5.0,4.95,4.95,4.82,t,0,1.23
2016-08-24,within an hour,0.97,0.79,t,t,t,-22.96146,-43.17679,Entire home/apt,4,1.0,,2.0,169.0,3,1125,t,30,60,81,261,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,0,0.2
2016-05-28,within an hour,1.0,1.0,f,t,t,-22.9813,-43.18921,Entire home/apt,6,3.0,3.0,3.0,704.0,1,1125,t,25,49,69,337,10,4.6,4.7,4.8,4.8,4.8,4.9,4.7,t,0,0.33
2017-11-09,within a day,1.0,0.62,f,t,t,-22.98103,-43.20361,Entire home/apt,4,2.0,1.0,2.0,430.0,5,1125,t,27,54,54,323,2,0.0,,,,,,,f,0,0.04
2013-05-03,within a day,0.92,0.5,f,t,t,-22.94829,-43.1891,Entire home/apt,6,2.5,3.0,4.0,160.0,21,1125,t,6,36,66,341,8,4.88,4.88,4.5,5.0,5.0,4.88,4.75,f,0,0.09
2016-05-18,,,,f,t,f,-23.0067,-43.31917,Private room,4,1.0,1.0,2.0,671.0,7,30,t,23,53,83,358,0,,,,,,,,f,0,
2020-03-17,within an hour,1.0,0.93,f,t,t,-22.98389,-43.21706,Entire home/apt,5,2.0,3.0,3.0,511.0,90,1125,t,0,0,8,261,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,0,0.27
2019-01-17,within a day,1.0,1.0,f,t,f,-22.93538,-43.24629,Entire home/apt,4,2.0,2.0,2.0,361.0,3,1125,t,30,60,90,365,2,5.0,5.0,5.0,5.0,5.0,4.0,4.5,f,0,0.06
2018-12-17,within an hour,1.0,0.6,f,t,t,-22.98216,-43.22304,Entire home/apt,4,2.0,2.0,2.0,443.0,2,25,t,28,58,76,166,2,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,0,0.9
2016-01-18,a few days or more,0.0,1.0,f,t,t,-22.92633,-43.17445,Entire home/apt,3,1.0,,2.0,170.0,2,1125,t,0,0,0,78,51,4.9,4.96,4.92,5.0,4.96,4.94,4.67,f,0,0.69
2018-05-17,a few days or more,0.0,1.0,f,t,f,-22.82579,-43.17372,Entire home/apt,6,3.0,2.0,3.0,3000.0,2,1125,t,29,59,89,364,1,1.0,1.0,1.0,1.0,1.0,5.0,1.0,f,0,0.14
2016-05-24,a few days or more,0.2,1.0,f,t,f,-22.97317,-43.41038,Entire home/apt,3,1.0,1.0,2.0,1033.0,10,1125,t,27,57,87,87,0,,,,,,,,t,0,
2016-05-18,within an hour,1.0,1.0,f,t,f,-23.00697,-43.33073,Entire home/apt,4,2.0,2.0,2.0,1194.0,2,4,t,12,25,39,88,0,,,,,,,,t,0,
2014-09-11,within an hour,1.0,0.94,t,t,t,-22.98561,-43.19594,Entire home/apt,8,2.5,4.0,6.0,480.0,5,1125,t,12,21,37,189,73,4.99,4.97,4.95,4.99,4.96,4.99,4.86,f,0,1.35
2016-07-12,a few days or more,0.0,0.0,f,t,f,-22.96006,-43.20454,Entire home/apt,6,2.0,3.0,4.0,750.0,4,1125,t,28,58,88,363,0,,,,,,,,f,0,
2013-11-26,,,,f,t,f,-22.9866,-43.19356,Entire home/apt,7,2.5,3.0,6.0,3000.0,5,30,t,27,57,87,87,0,,,,,,,,f,0,
2021-08-16,within a day,1.0,0.6,f,t,t,-22.97992,-43.19068,Entire home/apt,2,1.0,1.0,1.0,190.0,2,365,t,0,0,0,275,0,,,,,,,,f,0,
2011-11-19,within an hour,0.97,0.89,t,t,t,-22.98448,-43.196259,Entire home/apt,6,3.0,3.0,3.0,850.0,4,89,t,21,47,71,71,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,0,1.0
2016-03-02,,,,f,t,t,-22.83483,-43.60315,Entire home/apt,10,2.5,5.0,4.0,1000.0,7,10,t,23,53,83,83,0,,,,,,,,f,0,
2018-02-28,,,,f,t,f,-23.01366,-43.29961,Entire home/apt,9,3.5,3.0,3.0,550.0,2,1125,t,0,0,0,0,9,4.56,4.89,4.67,4.56,4.78,4.89,4.89,t,0,0.23
2020-07-27,within an hour,1.0,0.5,f,t,t,-22.97726,-43.19074,Private room,1,1.0,1.0,1.0,100.0,1,1125,t,29,59,89,89,0,,,,,,,,f,0,
2010-09-05,within an hour,1.0,0.95,t,t,t,-22.97802,-43.19035,Entire home/apt,7,2.5,3.0,4.0,590.0,4,60,t,30,60,78,250,51,4.57,4.63,4.59,4.84,4.92,4.9,4.59,t,0,0.56
2013-09-11,,,,f,t,t,-22.97872,-43.19357,Private room,2,1.0,1.0,1.0,60.0,30,60,t,29,59,71,273,4,4.75,5.0,5.0,5.0,5.0,5.0,5.0,f,0,0.08
2011-04-24,within an hour,0.99,0.37,f,t,t,-22.98499,-43.20679,Entire home/apt,7,2.0,2.0,4.0,700.0,2,30,t,30,60,85,360,10,5.0,5.0,5.0,5.0,4.9,5.0,4.7,f,0,0.11
2013-09-29,within a day,0.75,0.43,f,t,t,-22.93411,-43.17486,Entire home/apt,7,2.0,3.0,5.0,790.0,3,30,t,30,60,87,362,11,4.64,4.91,4.64,5.0,5.0,4.82,4.55,f,0,0.11
2016-05-13,,,,f,t,t,-22.96808,-43.38696,Entire home/apt,5,2.0,3.0,3.0,1286.0,4,1125,t,30,60,90,90,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,0,0.04
2019-12-07,,,0.86,t,t,t,-23.01945,-43.47838,Entire home/apt,4,1.5,2.0,2.0,268.0,2,30,t,0,0,0,0,41,4.98,4.93,5.0,4.98,5.0,4.78,4.9,f,0,1.38
2016-08-01,within a few hours,0.75,0.5,f,t,t,-23.01568,-43.30757,Entire home/apt,4,2.5,2.0,3.0,500.0,5,1125,t,0,0,0,83,47,4.91,4.81,4.72,4.96,4.94,4.98,4.62,t,0,0.66
2021-06-10,within a few hours,1.0,0.67,t,t,t,-22.98266,-43.21661,Entire home/apt,5,1.5,2.0,5.0,580.0,10,1125,t,30,55,55,56,0,,,,,,,,f,0,
2016-12-06,within a day,0.75,0.47,f,t,t,-22.86141,-43.25472,Private room,1,1.0,1.0,1.0,50.0,2,1125,t,29,59,89,364,4,3.5,3.75,2.75,4.5,4.75,3.5,3.75,f,0,0.12
2018-01-29,within an hour,1.0,1.0,t,t,f,-22.9448,-43.18148,Private room,2,1.5,1.0,1.0,90.0,1,1125,t,0,0,0,81,57,4.75,4.89,4.7,4.96,4.89,4.98,4.82,t,0,1.07
2017-04-10,within a day,0.83,0.89,t,t,f,-22.97747,-43.19044,Entire home/apt,3,1.0,1.0,2.0,200.0,3,1125,t,18,41,52,132,25,4.96,4.96,4.96,5.0,5.0,5.0,4.84,t,0,0.68
2014-03-21,a few days or more,0.0,,f,t,t,-22.94382,-43.20239,Private room,3,1.0,2.0,3.0,550.0,2,1125,t,30,60,90,365,0,,,,,,,,f,0,
2015-08-05,a few days or more,0.0,,f,t,t,-22.98359,-43.20277,Entire home/apt,4,1.0,2.0,2.0,1588.0,4,999,t,30,60,90,365,0,,,,,,,,t,0,
2016-07-07,within a day,1.0,,f,t,f,-22.93163,-43.3665,Entire home/apt,6,1.0,2.0,6.0,802.0,1,1125,t,28,58,88,363,0,,,,,,,,f,0,
2020-10-07,,,1.0,f,t,t,-22.98533,-43.20624,Entire home/apt,2,1.5,1.0,2.0,521.0,1,365,t,18,42,59,306,8,4.5,4.25,4.38,4.0,4.5,4.75,4.0,t,0,0.66
2019-05-05,within an hour,1.0,1.0,f,t,t,-22.92,-43.21777,Private room,2,2.0,1.0,2.0,150.0,2,1125,t,30,60,90,180,4,4.75,5.0,4.75,5.0,5.0,5.0,4.75,f,0,0.14
2014-03-21,within a few hours,0.93,0.82,t,t,t,-22.98595,-43.19498,Entire home/apt,3,1.0,,1.0,180.0,3,1125,t,11,36,53,202,45,4.8,4.93,4.73,5.0,4.89,4.96,4.73,f,0,1.09
2020-08-19,within a few hours,1.0,0.5,f,t,f,-22.914349,-43.227757,Private room,2,4.0,1.0,1.0,80.0,30,365,t,30,60,90,364,0,,,,,,,,f,0,
2014-12-29,,,,f,t,t,-22.9519,-43.19252,Entire home/apt,4,1.0,2.0,2.0,600.0,1,5,t,23,53,83,83,4,4.5,4.75,4.0,4.25,4.75,4.75,5.0,f,0,0.06
2015-08-18,,,,f,t,t,-22.96461,-43.38428,Entire home/apt,6,3.0,3.0,4.0,1800.0,5,1125,t,28,58,88,88,0,,,,,,,,t,0,
2014-01-28,,,,f,t,f,-22.9832,-43.23136,Entire home/apt,4,3.0,2.0,3.0,12907.0,1,1125,t,30,60,90,365,0,,,,,,,,f,0,
2018-12-27,,,,f,t,f,-22.96026,-43.17124,Private room,2,1.0,1.0,1.0,120.0,6,10,t,30,60,90,90,1,0.0,,,,,,,t,0,0.04
2014-12-06,within an hour,1.0,0.95,t,t,t,-22.94583,-43.18319,Entire home/apt,3,1.0,1.0,1.0,95.0,7,1125,t,5,35,56,56,66,4.86,4.86,4.67,4.94,4.95,4.98,4.79,f,0,1.43
2014-05-18,within a day,0.7,0.7,f,t,t,-22.91077,-43.18572,Entire home/apt,4,1.0,2.0,3.0,178.0,3,1125,t,30,60,82,357,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t,0,0.1
2022-01-06,within an hour,1.0,1.0,f,f,t,-22.96281,-43.16925,Entire home/apt,4,1.0,1.0,2.0,200.0,2,365,t,30,60,87,362,0,,,,,,,,t,0,
2016-07-01,,,,f,t,f,-23.01117,-43.33124,Entire home/apt,6,2.5,2.0,5.0,5154.0,7,20,t,27,57,87,87,0,,,,,,,,t,0,
2016-02-22,,,,f,t,t,-22.96799,-43.18492,Entire home/apt,4,2.0,2.0,2.0,1500.0,3,1125,t,30,60,90,90,1,4.0,5.0,4.0,5.0,5.0,5.0,4.0,t,0,0.04
2020-10-07,,,1.0,f,t,t,-22.973,-43.18729,Entire home/apt,4,1.0,1.0,4.0,561.0,1,365,t,13,31,46,278,5,5.0,5.0,5.0,4.6,4.6,5.0,4.8,t,0,0.59
2021-11-29,within a day,0.7,0.64,f,t,t,-22.88564,-43.26253,Entire home/apt,4,1.0,1.0,4.0,150.0,1,365,t,30,60,88,362,2,5.0,5.0,5.0,5.0,5.0,4.5,5.0,t,0,0.55
2021-02-18,within an hour,1.0,0.97,t,t,t,-22.97455,-43.18899,Entire home/apt,4,1.0,1.0,2.0,174.0,2,1125,t,23,53,71,346,30,5.0,5.0,5.0,5.0,5.0,4.97,4.97,t,0,2.23
2016-07-12,,,,f,t,f,-22.92713,-43.20608,Shared room,3,1.0,1.0,1.0,350.0,1,1125,t,30,60,90,365,0,,,,,,,,t,1,
2013-08-28,,,,f,t,t,-22.97453,-43.19361,Entire home/apt,4,1.0,2.0,2.0,500.0,2,1125,t,0,0,0,0,0,,,,,,,,f,0,
